"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","WT_1411","WT_1601","WT_1710","KO_1411","KO_1601","KO_1710","LFCandPADJSig","gene_symbol"
"56","ENSMUSG00000000627.15",33.2093364487746,-0.416680051293412,0.175777029345497,-2.37050343179035,0.0177638790236126,0.118699000526809,40.4850702546077,43.0736724113833,45.2337908830019,25.226600513556,23.0378102437307,22.1990743863678,"Not significant","Sema4f"
"57","ENSMUSG00000000628.10",209.195858733735,0.0086705122636374,0.124424845812759,0.0696847338407414,0.944444592871317,0.983652134546696,205.037291289465,207.767125749025,214.322009183747,214.426104365226,211.056068039339,202.566553775607,"Not significant","Hk2"
"58","ENSMUSG00000000631.20",3410.06289145316,0.0232207401573392,0.0793336688626445,0.292697167422608,0.769753635193054,0.914997780585198,3667.16378306253,3145.64495874896,3331.14560002678,3155.42728090397,3697.94012170335,3463.05560427338,"Not significant","Myo18a"
"59","ENSMUSG00000000682.7",4376.92352978797,0.0517315469052063,0.103172151414873,0.501409985114925,0.616082613921247,0.848955738676235,4389.3651976044,4831.21911002383,3631.62721089244,4381.0196225209,3914.19827592676,5114.11176175949,"Not significant","Cd52"
"60","ENSMUSG00000000686.11",140.362491036904,0.120617077547516,0.139988862114281,0.861619101161418,0.388897156332578,0.705762179882457,131.902970829528,132.388199029104,135.701372649006,149.257386371873,148.63103383052,144.293983511391,"Not significant","Abhd15"
"61","ENSMUSG00000000708.14",300.87903996578,0.164713878534424,0.110966613226582,1.48435528259383,0.137714691351682,0.424338405765324,285.354446794574,286.946670622891,269.248755255964,316.383614774182,314.354636551551,332.986115795518,"Not significant","Kat2b"
"62","ENSMUSG00000000711.3",143.636548453921,0.00660386724327225,0.139868584627594,0.0472147999556535,0.962342032018218,0.989381458535158,140.391775882914,148.224108003878,140.009352733101,147.15516966241,138.970016631537,147.068867809687,"Not significant","Rab5b"
"63","ENSMUSG00000000731.15",18.604539112461,0.0753172783927222,0.163772899674044,0.459888531879364,0.645596232204338,0.861833785349686,15.0186550944512,21.5368362056916,12.9239402522863,21.02216709463,13.3767930447468,27.7488429829598,"Not significant","Aire"
"64","ENSMUSG00000000732.9",50.5422825379429,-0.0286654645119637,0.172100654341957,-0.166562205248834,0.867714534034747,0.954383022170227,49.6268603120998,51.3083450782654,53.8497510511928,51.5043093818436,49.7913963332243,47.1730330710317,"Not significant","Icosl"
"65","ENSMUSG00000000738.18",634.676249882578,-0.0470352418609477,0.088400536587498,-0.532069642070472,0.594677762333663,0.838222619254827,628.824558954632,672.075976889377,633.273072362027,642.227204740948,598.983066336997,632.673620011483,"Not significant","Spg7"
"66","ENSMUSG00000000740.12",12.397212740068,0.0410795762373507,0.153422914916819,0.267753850587591,0.788888795865161,NA,12.4067150780249,8.86810902587303,15.077930294334,12.613300256778,17.0925688905099,8.32465289488794,"Not significant","Rpl13"
"67","ENSMUSG00000000743.9",287.038778202641,0.0596196288632747,0.124563393774862,0.47862880944808,0.632202719345608,0.856165018252349,310.82086195473,261.609216263254,266.017770192892,260.674871973413,315.097791720703,308.012157110854,"Not significant","Chmp1a"
"68","ENSMUSG00000000751.13",4704.25245667083,0.0580221113345137,0.0822748230697365,0.705223167545847,0.480671365879023,0.771000419195353,4367.81669246888,4387.18022237118,5078.03152412748,5067.39337816057,5048.99621922278,4276.0967036741,"Not significant","Rpa1"
"69","ENSMUSG00000000759.14",624.201197117792,-0.25109869560509,0.0859171699862627,-2.92256711487632,0.00347158793779532,0.0374981454851701,690.858134344757,685.378140428187,667.73691303479,561.291861426622,565.54108372513,574.401049747268,"Significant down","Tubgcp3"
"70","ENSMUSG00000000776.13",102.253568049082,-0.0215342219158253,0.156033940196896,-0.138009857910732,0.890232626617587,0.963613295894553,111.007450698118,93.7485811306577,106.622507081362,93.5486435711037,111.47327537289,97.1209504403593,"Not significant","Polr3d"
"71","ENSMUSG00000000787.12",9184.03540929082,-0.0123477527688554,0.0631027107416682,-0.195677057668806,0.844862942584074,0.944966659193218,9060.16693197874,8876.9771348989,9760.8058755392,9340.14884014413,9525.0198030289,8541.09387015503,"Not significant","Ddx3x"
"72","ENSMUSG00000000791.9",89.1532261125084,0.114385552056027,0.159463863474044,0.717313312019717,0.473180795115605,0.76616778463806,90.1119305667074,77.2792357968935,86.1596016819084,87.2419934427147,102.555413343059,91.5711818437673,"Not significant","Il12rb1"
"73","ENSMUSG00000000804.14",440.667123837843,-0.00502172673485667,0.0961021672065978,-0.05225404255516,0.958326271982761,0.988680760999282,445.335772800685,441.505142216679,437.259978535685,437.261075568305,441.434170476646,441.206603429061,"Not significant","Usp32"
"74","ENSMUSG00000000823.16",366.565315385314,-0.0585752517067945,0.106258159658774,-0.551254152103676,0.581459462897988,0.831593646514189,384.608167418773,357.258106470885,386.641212547564,350.01908212559,376.779670760369,344.085652988702,"Not significant","Zfp512b"
"75","ENSMUSG00000000826.16",1044.72903359407,-0.0199609070289251,0.0853283802815213,-0.233930457405481,0.815038967549599,0.932402060708173,1016.69765139394,1016.66535618044,1138.38373722221,1076.33495524506,1076.83184010212,943.460661420633,"Not significant","Dnajc5"
"76","ENSMUSG00000000827.18",609.922845269091,-0.140635578462742,0.089138236306835,-1.57772449051652,0.114628917447062,0.383715176752641,632.742468979272,629.002304477994,670.967898097862,588.620678649641,591.551514645471,546.652206764308,"Not significant","Tpd52l2"
"77","ENSMUSG00000000838.17",1284.9714954021,0.102079210284309,0.0749594905770735,1.36179167572318,0.173263639372886,0.478826246624865,1183.20882744112,1245.96931813516,1292.39402522863,1396.92300343817,1328.76144244485,1262.57235572467,"Not significant","Fmr1"
"78","ENSMUSG00000000861.15",26.2467336293812,-0.145314757703852,0.173797346289337,-0.836116090414485,0.403089597217713,0.717060214709551,26.119400164263,29.1380725135828,34.4638406727634,27.3288172230191,23.7809654128833,16.6493057897759,"Not significant","Bcl11a"
"79","ENSMUSG00000000876.11",556.334990612388,0.334214172185977,0.100874227044463,3.31317703221322,0.000922425730737955,0.0136049409595387,494.962633112784,514.350323500635,438.336973556709,614.898387517929,590.065204307166,685.396421679107,"Significant up","Pxmp4"
"80","ENSMUSG00000000881.12",365.888859214447,-0.117543932452255,0.108438324810324,-1.08397038277619,0.278377930850409,0.608341369657115,397.667867500905,359.791851906848,394.180177694731,336.354673514081,371.577584576301,335.761000093814,"Not significant","Dlg3"
"81","ENSMUSG00000000884.17",118.861728356861,0.272808076717297,0.152560884181492,1.78819150256598,0.0737451167730191,0.295135967184675,109.701480689905,108.317617387449,89.39058674498,124.030785858317,126.336378755942,155.393520704575,"Not significant","Gnb1l"
"82","ENSMUSG00000000901.17",15.0350900613566,-0.0201920921404757,0.160663863501314,-0.125679114770638,0.899985934760382,0.966466230179536,13.7126850862381,14.5690362567914,19.3859103784294,17.8688420304355,16.3494137213572,8.32465289488794,"Not significant","Mmp11"
"83","ENSMUSG00000000902.13",2005.21944829568,-0.0400394967473037,0.0679687161505294,-0.589087142070313,0.555802818314527,0.818094015142549,2122.85424835048,1957.31834928197,2024.75063952485,1896.19947193563,2060.02612889101,1970.16785179015,"Not significant","Smarcb1"
"84","ENSMUSG00000000915.15",110.316973037036,0.0831778845736647,0.154362550693714,0.538847565033478,0.589992040246277,0.836423528570046,104.477600657052,98.1826356435942,119.546447333648,117.724135729928,124.850068417637,97.1209504403593,"Not significant","Hip1r"
"85","ENSMUSG00000000916.15",246.146223248342,-0.126743059996621,0.11871992365943,-1.06758036974659,0.28570984239404,0.61651309846616,255.970121609778,254.641416314354,268.17176023494,237.550488169319,238.552809297985,221.990743863678,"Not significant","Nsun5"
"86","ENSMUSG00000000934.9",23.7151928618838,-0.0322470554505485,0.172275052690774,-0.187183547164141,0.851516724307271,0.946579161462715,20.8955201314104,27.8711997956009,23.6938904625248,26.2777088682876,18.5788792288151,24.9739586846638,"Not significant","Top1mt"
"87","ENSMUSG00000000957.11",202.599566978046,-0.595264755914257,0.14832988194338,-4.01311420271661,5.99229037749076e-05,0.00141580950122927,289.272356819213,262.242652622245,207.860039057604,126.13300256778,144.172102815605,185.917247985831,"Significant down","Mmp14"
"88","ENSMUSG00000000958.10",31.1426683902,-0.200471339309954,0.175254043739644,-1.14388994988197,0.252669279507309,0.579653052987357,30.6902951930091,39.9064906164286,37.6948257358349,32.5843589966766,23.7809654128833,22.1990743863678,"Not significant","Slc7a7"
"89","ENSMUSG00000000959.7",855.887976067825,0.0352457405007114,0.0912591744905681,0.386215859363862,0.699336809180892,0.884382695293399,874.346920498705,883.010284433357,763.589469905913,838.784467075739,829.361168774304,946.235545718929,"Not significant","Oxa1l"
"90","ENSMUSG00000000976.13",675.748525423086,-0.0253062583268636,0.0885432906379188,-0.285806616679165,0.775026240054761,0.916741449303619,656.249929127109,714.516212941769,673.12188813991,697.935947541717,638.370290302085,674.296884485923,"Not significant","Heatr6"
"91","ENSMUSG00000001016.12",2477.35293069514,-0.183991856484355,0.0686193277312176,-2.68134157777022,0.007332762516456,0.0644442275110266,2615.85792645094,2538.17949047666,2789.41710445179,2343.97163105125,2412.28167906935,2164.40975267086,"Not significant","Ilf2"
"92","ENSMUSG00000001017.15",1143.49182974724,-0.0165691982456586,0.0773210375820112,-0.214290945437513,0.830320178539437,0.939845203020267,1199.53345254378,1099.64551920826,1155.6156575586,1091.0504722113,1191.27773615162,1123.82814080987,"Not significant","Chtop"
"93","ENSMUSG00000001018.15",98.3007962354152,-0.155023351979285,0.1629599670842,-0.951297148330826,0.341453554177087,0.671104320340299,122.10819576793,100.716381079558,91.5445767870277,73.5775848312051,93.6375513132279,108.220487633543,"Not significant","Snapin"
"94","ENSMUSG00000001025.8",125.784135527968,-0.000829023621311304,0.147494526952929,-0.00562070768616302,0.995515347729891,0.998610136667355,135.167895850061,120.352908208277,120.623442354672,114.570810665734,130.795309770858,133.194446318207,"Not significant","S100a6"
"95","ENSMUSG00000001029.15",1955.55852577804,0.0496374587864511,0.0597821804030111,0.83030525905594,0.406366215419694,0.718935465736465,1934.14158216368,1926.27996769142,1900.8962121071,1984.49257373308,1992.39900849813,1995.14181047481,"Not significant","Icam2"
"96","ENSMUSG00000001034.17",425.747247238187,0.0286765117378885,0.099900317388635,0.287051257568386,0.774073073035133,0.916702236977542,434.888012734979,406.032706113186,424.336038283399,417.290016828406,447.379411829867,424.557297639285,"Not significant","Mapk7"
"97","ENSMUSG00000001052.15",2234.84022493282,0.0989587681926674,0.0643420935006849,1.53800976636879,0.124046226860208,0.401648347108836,2108.48857826013,2243.63158354588,2107.67925614368,2374.45377333846,2227.23604195035,2347.5521163584,"Not significant","Sec24b"
"98","ENSMUSG00000001053.15",170.972511450641,0.16469070095754,0.146464647764562,1.1244399482821,0.260826432799696,0.589385089898893,181.529831141628,141.889744413968,150.77930294334,154.512928145531,202.88136117866,194.241900880719,"Not significant","N4bp3"
"99","ENSMUSG00000001054.9",524.246027620164,0.0905383068608714,0.102735305013956,0.881277442536155,0.37816767224809,0.699481916489247,530.223823334539,465.575723858334,528.804555322713,518.19641888263,589.322049138014,513.353595184756,"Not significant","Rmnd5b"
"100","ENSMUSG00000001056.3",442.490781363871,-0.0495504733498541,0.113384592470699,-0.437012404155872,0.66210235228171,0.868506182902246,459.048457886923,407.299578831168,496.494704691997,427.801100375721,478.591928934276,385.708917463141,"Not significant","Nhp2"
"101","ENSMUSG00000001062.18",96.5517256898355,-0.0581139076284408,0.15592693963181,-0.372699597424697,0.709372036113853,0.889859684065295,103.824615652946,100.082944720567,91.5445767870277,88.2931017974462,92.8943961440753,102.670719036951,"Not significant","Vps9d1"
"102","ENSMUSG00000001065.15",320.768720955425,-0.0920049709191801,0.1166866666203,-0.788478868957373,0.430416653988904,0.737130168295141,344.123097164165,305.949761392619,353.254366895825,299.565881098478,335.906136456976,285.813082724486,"Not significant","Zfp276"
"103","ENSMUSG00000001082.12",328.434480514275,-0.156113994681466,0.10664657025795,-1.46384449405046,0.143236442158926,0.434842654065092,348.693992192911,347.756561086021,348.946386811729,310.076964645793,309.895705536635,305.237272812558,"Not significant","Mfsd10"
"104","ENSMUSG00000001089.14",70.1752430280349,-0.511602807428666,0.167275815750737,-3.05843857423491,0.00222493687539436,0.0268315479680858,93.3768555872403,90.5813993357031,79.6976315557653,47.2998759629176,49.0482411640717,61.0474545625116,"Significant down","Luzp1"
"105","ENSMUSG00000001098.15",911.842406168366,-0.0357702551931295,0.0857617114002158,-0.417088868786724,0.676613406458768,0.875344648358379,978.824521155757,874.142175407484,920.830742975396,848.244442268322,952.724926853636,896.287628349602,"Not significant","Kctd10"
"106","ENSMUSG00000001100.10",301.955996811115,-0.0506101279837552,0.115849698862609,-0.436860246341907,0.662212703723963,0.868506182902246,287.313401806893,313.550997700511,327.406486391252,317.434723128914,291.31682630782,274.713545531302,"Not significant","Poldip2"
"107","ENSMUSG00000001105.15",501.692746988821,0.209676230215872,0.110579361354651,1.89616061846656,0.0579388089018301,0.255249611411104,511.940243219555,431.370160472824,436.182983514661,481.407626467028,580.404187108182,568.851281150676,"Not significant","Ift20"
"108","ENSMUSG00000001119.7",194.702840847345,-0.249848999421738,0.129923510518495,-1.92304686368655,0.0544741646494135,0.245861140747056,226.585796424982,207.767125749025,208.937034078628,163.972903338114,180.586706104082,180.367479389239,"Not significant","Col6a1"
"109","ENSMUSG00000001120.15",133.048675944524,-0.519864117814147,0.158150647521501,-3.2871450478473,0.0010120868919365,0.0146782756866308,150.186550944512,153.925035234796,200.321073910437,112.468593956271,109.243809865433,72.1469917556955,"Significant down","Pcbp3"
"110","ENSMUSG00000001123.15",5948.5035969467,-0.157250461987703,0.057835950254473,-2.71890513246198,0.00654983905661278,0.0594320966747683,6435.82020047441,6423.67811652702,5966.55241647216,5501.50112866468,5511.2387344357,5852.23098510622,"Not significant","Lgals9"
