,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,gene_symbol
1535,574.363837762809,-0.182797232734581,0.14790504649629,-1.23590936932071,0.216492253948635,0.777893945814951,ENSMUSG00000020246.13,Hcfc2
1536,847.318783462766,0.133988469023529,0.145638882566722,0.92000478623656,0.357570258078155,0.852479306470332,ENSMUSG00000020248.18,Nfyb
1537,824.851490300045,-0.0438568543553304,0.124352280902227,-0.352682347578435,0.724326594641126,0.959377202371725,ENSMUSG00000020250.10,Txnrd1
1538,57.9604708442379,0.288100083886999,0.298788952477046,0.964226024752811,0.334932619408444,0.848062491718444,ENSMUSG00000020251.13,Glt8d2
1539,71.1065820405975,0.37121796455218,0.285012645907956,1.30246138156292,0.192758711281857,0.760712163254181,ENSMUSG00000020253.15,Ppm1m
1540,956.498013585137,-0.0324274901541994,0.116653124312187,-0.277982183035381,0.781026035815893,0.969507177967043,ENSMUSG00000020255.8,D10Wsu102e
1541,1510.10567642866,0.104942342745028,0.0924719433583985,1.13485603236754,0.256435644567911,0.803018136416592,ENSMUSG00000020257.13,Wdr82
1542,96.8636713933243,0.0012220106928896,0.265267230644013,0.00460671561248939,0.996324385737333,0.999585416907319,ENSMUSG00000020258.16,Glyctk
1543,165.903088873998,0.121899304970194,0.225965515922084,0.539459768773862,0.589569649664909,0.929089534715356,ENSMUSG00000020260.9,Pofut2
1544,172.416692863042,0.230702305568708,0.214620932583743,1.07492919162808,0.282406431334498,0.823496154344871,ENSMUSG00000020261.15,Slc36a1
1545,17.7103980031138,0.0956659292801883,0.564708064927076,0.169407761676898,0.865475918809569,0.980859604548653,ENSMUSG00000020262.15,Adarb1
1546,40.4436190995165,-0.0714028122911222,0.419429718164622,-0.170237847245476,0.864823088314274,0.980719648172647,ENSMUSG00000020263.14,Appl2
1547,229.887789668869,0.186173108823291,0.167623445667739,1.11066270044539,0.266713563072816,0.81240040147266,ENSMUSG00000020265.16,Sumo3
1548,570.966347345226,-0.0560506648538467,0.170366551167988,-0.329000408058848,0.74215537960232,0.963183621683723,ENSMUSG00000020267.6,Hint1
1549,116.07619227915,1.17088228370467,0.240041980714353,4.87782295505219,1.07263134426522e-06,0.00170824203226695,ENSMUSG00000020268.14,Lyrm7
1550,689.453230854968,-0.0191069229509722,0.110787121939874,-0.172465198268639,0.863071819132274,0.980719648172647,ENSMUSG00000020271.17,Fbxw11
1551,1488.85375291,0.0717924272623808,0.135761873549531,0.528811406216992,0.596936284417842,0.929939309487158,ENSMUSG00000020272.8,Stk10
1552,816.542127131125,-0.0623648370509678,0.130024958330167,-0.479637431550697,0.631485225216856,0.93763948997303,ENSMUSG00000020273.13,Papolg
1553,428.870797286756,-0.0626471853748653,0.145199339396018,-0.431456407690677,0.666136542663462,0.950368737627779,ENSMUSG00000020275.9,Rel
1554,596.760946527409,-0.0519199845329087,0.147728358963102,-0.351455772590534,0.725246447096402,0.959377202371725,ENSMUSG00000020277.10,Pfkl
1555,76.5949789531789,0.151672412719328,0.314027056358282,0.482991543716796,0.629101740521599,0.936929305068487,ENSMUSG00000020279.10,Il9r
1556,455.986936111401,-0.141621526642589,0.138047289656843,-1.02589139558358,0.30494277888964,0.839585889347902,ENSMUSG00000020280.12,Pus10
1557,271.877742479972,-0.312444177594512,0.171645027160421,-1.82029262812548,0.0687144534302488,0.594742800341936,ENSMUSG00000020283.5,Pex13
1558,47.9736761806782,-0.0917796380009736,0.327634838775306,-0.280127834829911,0.779379430153694,0.969507177967043,ENSMUSG00000020284.16,1810043G02Rik
1559,123.245560741875,-0.0138063229467746,0.275854734605317,-0.0500492513442922,0.960083140574808,0.995904318566913,ENSMUSG00000020287.15,Mpg
1560,205.092397673896,-0.199641173532584,0.229136542245812,-0.871276015496531,0.383603463060732,0.867426248722321,ENSMUSG00000020288.13,Ahsa2
1561,135.857356300202,-0.166927087267746,0.238124836568826,-0.701006621875407,0.483298882702353,0.904281483218895,ENSMUSG00000020289.15,Nprl3
1562,2578.22014879521,-0.462891292690886,0.165218655928309,-2.80168901078424,0.00508358523421664,0.261568525395015,ENSMUSG00000020290.14,Xpo1
1563,2803.92702026714,0.181951219793405,0.0939135863518479,1.93743234457817,0.052692516054731,0.554848797712134,ENSMUSG00000020297.10,Nsg2
1564,326.183116985111,-0.172686170373207,0.202352223024036,-0.853393986942734,0.393440854923657,0.86914725746448,ENSMUSG00000020300.14,Cpeb4
1565,378.923793812397,-0.158639240416639,0.145481062234829,-1.09044598643754,0.275516734104771,0.821237237150446,ENSMUSG00000020305.13,Asb3
1566,132.645789553178,0.414690151281314,0.211812536323907,1.95781684350903,0.0502515082641628,0.546729741373368,ENSMUSG00000020307.15,Cdc34
1567,158.918824068633,0.669331616524584,0.247458722277174,2.70482127429268,0.00683411481729651,0.288680857419263,ENSMUSG00000020308.6,Tpgs1
1568,298.768361613532,-0.169037768042983,0.216554861345264,-0.780577111005041,0.435051258291685,0.889837541584624,ENSMUSG00000020311.17,Erlec1
1569,3105.38418128318,-0.0216896292614847,0.143362171452668,-0.151292555363154,0.879744941645859,0.983046430524979,ENSMUSG00000020315.18,Sptbn1
1570,49.7752462328706,-0.177194641780796,0.34736156560457,-0.510115854275344,0.60997029856953,0.932082066245435,ENSMUSG00000020319.9,Wdpcp
1571,100.745150520969,0.21050615370838,0.295414508463936,0.712578927835829,0.476106354999252,0.901420058117906,ENSMUSG00000020323.14,Prss57
1572,589.460720753347,-0.254944470068123,0.138131312513932,-1.84566746980276,0.0649405033395913,0.58353594126104,ENSMUSG00000020326.7,Ccng1
1573,238.453442646441,-0.222365580577797,0.203632493511221,-1.09199458663773,0.274835480583524,0.821237237150446,ENSMUSG00000020328.10,Nudcd2
1574,298.637851757882,0.272872045690636,0.190740308777614,1.43059454731605,0.152546451111741,0.730205981474303,ENSMUSG00000020329.12,Polrmt
1575,826.942699791515,-0.435243111686847,0.169832601630996,-2.56277715531039,0.0103838672843467,0.339614003087466,ENSMUSG00000020330.16,Hmmr
1576,4305.12610653867,0.0796145949540756,0.0729647579130561,1.09113765646894,0.275212315342518,0.821237237150446,ENSMUSG00000020340.16,Cyfip2
1577,1120.04762564469,0.00305650047888591,0.10800407890236,0.0282998615417951,0.977422991030457,0.998162541748713,ENSMUSG00000020346.16,Mgat1
1578,4114.4380568823,-0.0926032632083863,0.0986817518160651,-0.938403114093387,0.348037286199933,0.84918868115747,ENSMUSG00000020349.4,Ppp2ca
1579,6816.9163440805,-0.308102163403883,0.0884457687853229,-3.48351501304391,0.000494875364683979,0.0799546458767681,ENSMUSG00000020358.17,Hnrnpab
1580,110.617918108014,0.0780369260526867,0.260756088903347,0.299271730838133,0.764732722230506,0.967207785962345,ENSMUSG00000020359.13,Phykpl
1581,3018.3534180613,-0.133869578444113,0.0826533824792975,-1.61965033285411,0.105307410936676,0.666269589740102,ENSMUSG00000020361.13,Hspa4
1582,2746.24201161833,-0.0649557664538969,0.182656571995266,-0.355616913995191,0.722127475110556,0.959377202371725,ENSMUSG00000020362.13,Cnot6
1583,531.878269032673,0.0424235025068707,0.154242229844462,0.275044665456733,0.783281923037767,0.969507177967043,ENSMUSG00000020366.18,Mapk9
1584,5612.96036740422,-0.0714039463367746,0.0919658505852382,-0.776418049551927,0.437502190777898,0.889837541584624,ENSMUSG00000020368.15,Canx
1585,5678.77778683894,0.108006364691769,0.121222192601266,0.890978478231563,0.372940716275616,0.862080087525071,ENSMUSG00000020372.15,Rack1
1586,146.522689710864,-0.0650616378163244,0.253721089970436,-0.256429758456049,0.797619011914281,0.971462340217699,ENSMUSG00000020375.9,Rufy1
1587,287.08192937404,-0.153410477860586,0.190977340136292,-0.803291520088737,0.421806258109055,0.884702834944107,ENSMUSG00000020376.17,Rnf130
1588,1064.24148162117,-0.154102814967967,0.133099004424994,-1.15780591773554,0.24694324788561,0.796916926596983,ENSMUSG00000020380.16,Rad50
1589,39.4894648073495,0.278327661142298,0.435368891473453,0.63929156766422,0.52263327301129,0.914353095030343,ENSMUSG00000020381.10,Mrnip
1590,970.129012627535,-0.10161751679471,0.147419137288108,-0.689310212120658,0.490628072852514,0.90841623270273,ENSMUSG00000020385.16,Clk4
1591,430.583004994204,-0.0446924708464258,0.163642221178223,-0.273110878871236,0.784767984390825,0.969507177967043,ENSMUSG00000020386.5,Sar1b
1592,1038.77119274394,0.392908714213038,0.139241593765538,2.82177691009942,0.00477583869435531,0.255306455986591,ENSMUSG00000020387.15,Jade2
1593,30.5645456739566,0.778142015915159,0.47893336132546,1.62473963760142,0.104218047685406,0.664755576711349,ENSMUSG00000020388.12,Pdlim4
1594,52.9977471258403,0.118458830702557,0.340276709663247,0.348125003382657,0.72774630740705,0.95962970672424,ENSMUSG00000020389.19,Cdkl3
1595,869.718431529587,-0.00849748474705185,0.187399444202613,-0.0453442366556036,0.963832927927187,0.996408339745111,ENSMUSG00000020390.12,Ube2b
1596,477.839440461608,0.242662529772628,0.140639010138332,1.72542831134794,0.0844503128312935,0.623891376701961,ENSMUSG00000020392.8,Cdkn2aipnl
1597,1649.52517403461,-0.197060297000878,0.15081718992626,-1.30661695193517,0.19134283640702,0.759203014853108,ENSMUSG00000020393.16,Kremen1
1598,4582.92195043584,-0.100226278294333,0.104462692968999,-0.959445668551517,0.337334277909831,0.848894835827281,ENSMUSG00000020395.13,Itk
1599,53.1658872326712,0.629063091263492,0.733945216094965,0.857098155922986,0.391390640244448,0.86914725746448,ENSMUSG00000020396.8,Nefh
1600,169.744823806464,-0.0857141761156571,0.229380432170335,-0.373676931831774,0.708644689784463,0.956597600637903,ENSMUSG00000020397.15,Med7
1601,21.9045995614659,-0.110436800255431,0.529654123709203,-0.208507392488583,0.834832811113294,0.977007515387548,ENSMUSG00000020399.14,Havcr2
1602,741.841478816636,-0.171572249046985,0.16335566568705,-1.05029873512729,0.293580786551528,0.83200869516386,ENSMUSG00000020400.17,Tnip1
1603,45.7276741105022,-0.0612310279805297,0.33266471649656,-0.18406228537063,0.85396459284905,0.978517553816549,ENSMUSG00000020401.6,Fam71b
1604,1587.37223334741,-0.0472275346785275,0.0928573540679919,-0.508603062757383,0.611030481722743,0.932082066245435,ENSMUSG00000020402.11,Vdac1
1605,790.362039174459,-0.359502904204755,0.12075055073018,-2.97723614534954,0.00290859883667735,0.205221897666323,ENSMUSG00000020409.10,Slu7
1606,570.925155751062,0.394223818984891,0.133451951588953,2.95405060990899,0.00313632566843181,0.208811137246807,ENSMUSG00000020412.16,Ascc2
1607,167.894649071676,0.211662723237936,0.199099520991111,1.06310011286961,0.287736553285955,0.829073945730636,ENSMUSG00000020413.11,Hus1
1608,400.31649321855,0.42032317945691,0.184804154420198,2.27442494880932,0.0229404488132894,0.451269757698602,ENSMUSG00000020415.16,Pttg1
1609,229.624511005693,0.307194020400341,0.183558587262796,1.67354753041621,0.0942195578461354,0.646835181864435,ENSMUSG00000020420.8,Zfp607a
1610,3918.08912175459,-0.0445043145542533,0.135847682755255,-0.327604517439085,0.743210705862062,0.963296471218494,ENSMUSG00000020423.6,Btg2
1611,328.189314094296,0.240823525661905,0.169284507363672,1.42259636993566,0.154853196927436,0.732262077637397,ENSMUSG00000020430.12,Pes1
1612,49.0503401739784,-0.369393965183535,0.407784255812228,-0.905856368701074,0.365011880714592,0.85813240337002,ENSMUSG00000020431.5,Adcy1
1613,338.834349168702,0.436226126699357,0.195241441042013,2.23429065249262,0.0254639549832979,0.466651592205391,ENSMUSG00000020432.12,Tcn2
1614,1330.64094547907,-0.0410610580645985,0.133115195327709,-0.30846259109272,0.75773036130967,0.965267128566731,ENSMUSG00000020437.12,Myo1g
1615,142.416707760732,0.126428202036253,0.261453737202725,0.483558595829989,0.628699165104713,0.936929305068487,ENSMUSG00000020439.17,Smtn
1616,890.598910301923,0.306318306028949,0.221784966134603,1.3811500002351,0.167232844590904,0.739053695525218,ENSMUSG00000020440.13,Arf5
