"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","WT_1411","WT_1601","WT_1710","KO_1411","KO_1601","KO_1710","LFCandPADJSig","gene_symbol"
"1557","ENSMUSG00000108207.2",830.04340890254,-0.19760210077682,0.0965924613669004,-2.04573004953503,0.0407829375531982,0.334089388379888,840.872433706667,904.232851501988,927.141590185096,813.190183467449,756.808647119794,738.014747434249,"Not significant","1810059H22Rik"
"1558","ENSMUSG00000051735.7",604.327223734587,0.200599767655141,0.0981032236071588,2.0447826307769,0.0408762929058374,0.33443524112369,572.530682633406,551.887644952505,553.265527476355,633.740549485085,659.155918459175,655.383019400996,"Not significant","Rinl"
"1559","ENSMUSG00000015711.8",110.235544512616,0.324704143010691,0.158835118114262,2.04428432997486,0.0409254663644539,0.334622783673954,89.1058486388307,98.8723793888853,95.9111989846651,132.226046092268,120.540086940451,124.757707030598,"Not significant","Prune1"
"1560","ENSMUSG00000022474.15",125.020153341367,-0.32794367016428,0.160520239165944,-2.04300511803533,0.0410519314770056,0.335441647780378,140.316106477239,127.635253392925,159.851998307775,108.61425214722,120.540086940451,93.1632227825891,"Not significant","Pmm1"
"1561","ENSMUSG00000026455.14",297.33857634067,0.261592978314882,0.12806367954597,2.04267891756914,0.0410842331500498,0.335490531687178,288.825854208624,270.550783600495,241.554130776194,303.175434254415,323.474663688299,356.450591515993,"Not significant","Klhl12"
"1562","ENSMUSG00000040123.17",437.227110052021,0.271531185868507,0.132960449364615,2.04219515777878,0.0411321766212929,0.335667000890922,399.440011139586,440.431508186853,332.136929817266,476.013765932165,419.601568463596,555.738876772662,"Not significant","Zmym5"
"1563","ENSMUSG00000048279.19",981.473037742181,0.216954882676305,0.106281138993029,2.04133004907423,0.0412180322071746,0.336152435409376,921.784641091352,972.544677261581,812.580991397857,1042.69682061331,973.475638835542,1165.75545725344,"Not significant","Sacs"
"1564","ENSMUSG00000022568.17",715.653926189323,-0.260996735086881,0.127902612603913,-2.04058955304636,0.0412916414451984,0.336304897551767,723.088840678327,728.959088039873,912.93252366885,697.964629015615,700.353163362874,530.625312370399,"Not significant","Scrib"
"1565","ENSMUSG00000024516.13",885.755705929235,0.180627824005488,0.0885280357711858,2.040346003749,0.0413158758583249,0.336304897551767,823.460946041608,832.325666491889,825.901991256839,948.249644833123,938.381689473132,946.214297478818,"Not significant","Sec11c"
"1566","ENSMUSG00000036327.18",117.169000199933,-0.319146237495512,0.156399726933155,-2.04058052883887,0.041292539185616,0.336304897551767,129.049849752789,139.320170957066,132.321931932547,104.836365116013,94.6010808899743,102.884602551207,"Not significant","Qsox2"
"1567","ENSMUSG00000033364.13",993.217858530631,0.181223390303766,0.0888462351937339,2.03974191938014,0.0413760373746744,0.336365018121795,948.413975167324,937.489924569158,896.947323838072,1036.0855183087,1046.71518533101,1093.65522396952,"Not significant","Usp37"
"1568","ENSMUSG00000073647.4",21.3785523970926,0.392066631399169,0.192205394119752,2.03983157285844,0.0413671039871812,0.336365018121795,15.3630773515225,17.0779564398984,12.4329332017159,27.3896809762555,24.4131821651546,31.5944842480085,"Not significant","Gm10557"
"1569","ENSMUSG00000041264.16",2585.5221291733,-0.182781629153362,0.0896270793650399,-2.03935719481515,0.0414143912330226,0.336462233937119,2838.0724894046,2894.26419665646,2547.86323969448,2351.73467692677,2287.21000409793,2593.98816825957,"Not significant","Uspl1"
"1570","ENSMUSG00000031790.8",44.9139556045435,-0.3888067034055,0.190690289377888,-2.03894338130144,0.04145567862373,0.336583143577507,63.5007197196265,45.8408304439377,55.0601327504559,28.3341527340575,42.7230687890206,34.024829190163,"Not significant","Mmp15"
"1571","ENSMUSG00000062545.4",305.99588681831,0.250959973750484,0.123110548828555,2.03849285165623,0.0415006689176043,0.336733944425654,269.365956230028,262.461225286859,294.838130212119,341.898776324293,355.516965280065,311.894267576494,"Not significant","Tlr12"
"1572","ENSMUSG00000114184.1",27.8522962379908,-0.394976621159067,0.193814723096509,-2.03790823962528,0.0415591104256994,0.336993626333582,38.9197959571904,34.1559128797967,32.8584663188205,17.9449633982364,21.3615343945103,21.8731044793905,"Not significant","Gm7143"
"1573","ENSMUSG00000025147.7",546.083099598029,-0.204504144772885,0.100380445289751,-2.03729067133125,0.0416209221207565,0.337019777652426,577.651708417247,591.436596708059,594.116593710565,513.792636244242,500.47023438567,499.03082812239,"Not significant","Mob2"
"1574","ENSMUSG00000050846.9",46.6535619984142,-0.38197887988579,0.187512607315945,-2.03708372121446,0.0416416529224579,0.337019777652426,54.2828733087129,59.3234276333312,55.9481994077213,38.7233420698785,33.5681254770876,38.0754040937538,"Not significant","Zfp623"
"1575","ENSMUSG00000065178.1",21.0680176844805,-0.36821895305118,0.180737582256191,-2.03731259683024,0.0416187262910568,0.337019777652426,19.4598979785952,26.0663545661607,41.7391328914746,19.8339069138402,15.2582388532217,4.05057490359083,"Not significant","Gm22126"
"1576","ENSMUSG00000036820.12",80.7780538232536,-0.348485899105602,0.171105868983372,-2.03666829884992,0.0416832933902726,0.337142728963074,91.154258952367,90.7828210752492,99.4634656137268,69.8909100773417,70.1878987248196,63.188968496017,"Not significant","Amdhd2"
"1577","ENSMUSG00000074863.5",76.3738050575455,0.360683231762221,0.177153738766876,2.03598995015769,0.0417513644398951,0.337479164562678,64.5249248763946,71.0083451974722,54.1720660931905,87.8358734755781,77.8170181514304,102.884602551207,"Not significant","Platr25"
"1578","ENSMUSG00000025422.10",800.175182766492,-0.249669763169763,0.122684554875652,-2.03505456267758,0.0418453831865084,0.338024777869723,836.775613079594,792.776714736335,1000.85112273813,756.521877999334,804.109187564781,610.016580480779,"Not significant",NA
"1579","ENSMUSG00000016528.10",366.645873448483,-0.254305457927915,0.124991797712955,-2.03457716891096,0.0418934365690971,0.338198629478328,421.972524588486,358.637085237866,426.271995487401,313.564623590236,370.775204133286,308.653807653621,"Not significant","Mapkapk2"
"1580","ENSMUSG00000026484.13",489.775941017348,0.281484130930811,0.138373401806216,2.03423582318958,0.041927824290902,0.33826201027603,508.005757757012,438.6338285616,356.114729563433,464.680104838542,540.141655404047,631.079569979451,"Not significant","Rnf2"
"1581","ENSMUSG00000025041.17",775.881656173696,0.191749707326275,0.0942862349440814,2.03369778674476,0.0419820754578363,0.338485462277697,748.693969597531,714.577651037853,699.796525925149,799.967578858222,839.203136927191,853.051074696229,"Not significant","Nt5c2"
"1582","ENSMUSG00000035439.13",131.942451413164,-0.315679911261157,0.155344464024047,-2.03212849099206,0.0421406497630808,0.339443356982902,138.267696163703,147.409729270702,163.404264936837,123.725800272051,115.962615284485,102.884602551207,"Not significant","Haus8"
"1583","ENSMUSG00000042063.11",556.663670986959,0.226956482628126,0.111698909112823,2.03185943739957,0.0421678879388411,0.339443356982902,545.901348557434,517.731732072709,463.570795092548,563.849639407743,593.545491390322,655.383019400996,"Not significant","Zfp386"
"1584","ENSMUSG00000055717.13",415.182064094216,0.261003450129094,0.128463507619663,2.03173224027042,0.042180770178153,0.339443356982902,400.464216296354,320.885813107564,393.41352916858,422.178875737456,526.409240436147,427.740709819192,"Not significant","Slain1"
"1585","ENSMUSG00000065687.1",117.406892082818,0.355895515761166,0.175308916045207,2.03010504993021,0.042345862329233,0.340556913003617,98.3236950497442,75.5025442606033,116.33673210177,134.114989607872,172.418099041405,107.745292435516,"Not significant","Gm23734"
"1586","ENSMUSG00000032724.5",1285.61072060108,-0.194369583925679,0.0957785601896825,-2.02936422870363,0.0424212057572751,0.340947736310205,1290.49849752789,1368.03419481712,1474.19065106059,1271.25898600138,1203.87504551919,1105.8069486803,"Not significant","Abtb2"
"1587","ENSMUSG00000032316.8",2840.9343030989,-0.172956134520657,0.0854279965142176,-2.02458376150578,0.0429101230696455,0.344009647024384,2825.78202752338,3089.31243599635,3145.53210003411,2840.02657571036,2593.90060504768,2551.05207428151,"Not significant","Clk3"
"1588","ENSMUSG00000032776.9",225.263958769216,0.296052843592387,0.146211460578741,2.02482652468238,0.0428851804098336,0.344009647024384,228.397749959302,193.250559714639,171.396864852226,217.228504294441,259.390060504768,281.920013289922,"Not significant","Mctp2"
"1589","ENSMUSG00000048707.9",35.3016756226828,-0.390420373860743,0.192821859725537,-2.02477236977419,0.0428907434839661,0.344009647024384,46.0892320545676,37.7512721303017,47.0675328350672,24.5562657028498,32.0423015917655,24.303449421545,"Not significant","Tprn"
"1590","ENSMUSG00000050192.8",58.7797118799084,-0.375482998161935,0.185415193188054,-2.02509293713114,0.0428578220165021,0.344009647024384,82.9606176982217,68.3118257595935,60.3885326940484,38.7233420698785,48.8263643303093,53.467588727399,"Not significant","Eif5a2"
"1591","ENSMUSG00000029551.13",64.6032736925668,-0.360541590088669,0.178113522989089,-2.02422356280469,0.0429471542176732,0.344090116161333,73.7427712873081,77.3002238858558,77.2617991820914,54.7793619525111,51.8780121009536,52.6574737466808,"Not significant","Psmg3"
"1592","ENSMUSG00000074785.5",118.810938465779,0.319928839792213,0.158075966869444,2.02389298087573,0.0429811643074962,0.344146294866617,105.493131147121,108.759617327774,93.2469990128689,131.281574334466,126.64338248174,147.440926490706,"Not significant","Plxnc1"
"1593","ENSMUSG00000107120.1",119.405001525459,0.324943544089138,0.160626138969712,2.02298048233862,0.0430751598286272,0.344250195821637,112.662567244499,105.164258077269,89.6947323838072,124.670272029853,132.746678023028,151.491501394297,"Not significant","Gm43059"
"1594","ENSMUSG00000107362.1",326.430412059258,0.243520527982098,0.120372447771461,2.0230587023074,0.0430670956691878,0.344250195821637,314.430983127828,279.539181726758,292.173930240323,334.343002261878,378.404323559897,359.691051438866,"Not significant","Gm40309"
"1595","ENSMUSG00000107736.1",15.9492448149879,0.372887825630056,0.184279891041089,2.0234862497662,0.0430230398163449,0.344250195821637,12.290461881218,6.29187868838361,11.5448665444504,17.9449633982364,28.9906538211211,18.6326445565178,"Not significant","Gm44148"
"1596","ENSMUSG00000037679.9",55.7818855900026,-0.371729380093523,0.183811724238777,-2.02233770252128,0.0431414761494931,0.344564158193978,60.428104249322,68.3118257595935,71.0453325812334,50.0570031635015,42.7230687890206,42.1259789973446,"Not significant","Inf2"
"1597","ENSMUSG00000041645.14",762.872314560954,-0.19081039317505,0.09437790037054,-2.02176984681693,0.0432001342276054,0.344816600500492,822.43674088484,788.282515673204,837.446857801289,702.686987804625,736.972936610606,689.407848591159,"Not significant","Ddx24"
"1598","ENSMUSG00000005102.13",148.922259837839,0.298888406203146,0.14793001666513,2.02047165910717,0.0433344869792966,0.345240440953184,120.856208498644,133.028292268682,136.762265218874,178.505162224562,164.788979614794,159.592651201479,"Not significant","Eif2ak4"
"1599","ENSMUSG00000020024.7",503.362688767296,0.221439343949686,0.109592324759509,2.02057347022809,0.0433239375446288,0.345240440953184,481.376423681039,475.486260879276,428.048128801931,523.237353822261,527.935064321469,584.092901097798,"Not significant","Cep83"
"1600","ENSMUSG00000022885.16",813.545715986628,0.189893815487176,0.0939800663671619,2.02057545634515,0.0433237317693173,0.345240440953184,740.500328343386,789.18135548583,741.535658816624,889.692395849404,830.048193615258,890.316363809265,"Not significant","St6gal1"
"1601","ENSMUSG00000006589.8",75.6343517870749,-0.362475707665636,0.179568840891852,-2.01858911526829,0.0435299432854569,0.346581003784959,77.8395919143808,85.3897821994919,103.903798900054,70.8353818351437,65.6104270688531,50.2271288045263,"Not significant","Aprt"
"1602","ENSMUSG00000013663.7",3708.99703757159,0.190618824266983,0.0945198868004509,2.01670601520519,0.0437262018349168,0.347811645065986,3633.87989621346,3604.34764863118,3108.23330042896,3778.83150296546,3784.04323559897,4344.64664159153,"Not significant","Pten"
"1603","ENSMUSG00000028332.13",27.4693065453655,-0.390781833493304,0.193794182844139,-2.01647865667668,0.0437499478450393,0.347811645065986,38.9197959571904,35.9535925050492,30.1942663470242,17.9449633982364,18.309886623866,23.4933344408268,"Not significant","Hemgn"
"1604","ENSMUSG00000046952.9",28.0408239231012,-0.390658667013211,0.193798367937258,-2.0157995713343,0.0438209384149976,0.347811645065986,40.9682062707268,35.054752692423,31.0823330042896,17.0004916404345,19.8357105091882,24.303449421545,"Not significant","Gm5815"
"1605","ENSMUSG00000056673.14",691.169106459942,0.222523321057553,0.110379845526559,2.01597782635065,0.0438022944923521,0.347811645065986,645.249248763946,683.118257595935,572.802993936195,738.576914601098,686.620748394974,820.646475467502,"Not significant","Kdm5d"
"1606","ENSMUSG00000110148.1",84.4330516966162,0.339457900414027,0.168359204835385,2.01627170160333,0.0437715723239091,0.347811645065986,70.6701558170036,70.109505384846,72.8214658957643,98.2250628113992,99.1785525459408,95.5935677247436,"Not significant","5830408C22Rik"
"1607","ENSMUSG00000022565.15",3160.1006968166,-0.254446013385895,0.126280416743912,-2.01492852135493,0.04391213906108,0.348318628880888,3407.5305565677,2969.76674091706,4046.03169050124,2893.86146590507,3323.24442223168,2320.16930477683,"Not significant","Plec"
"1608","ENSMUSG00000025190.13",92.536817700096,-0.333671793424282,0.165642302661396,-2.01441170560379,0.0439663263998184,0.34853156879259,106.51733630389,101.568898826764,111.008332158177,78.391155897559,82.3944898073969,75.3406932067895,"Not significant","Got1"
"1609","ENSMUSG00000064853.1",385.008754176423,0.267917844412687,0.133028717086843,2.01398502729141,0.0440111054993998,0.348550682613111,349.253958457946,296.617138166656,382.756729281395,417.456516948447,491.315291073737,372.652891130356,"Not significant","Gm23442"
"1610","ENSMUSG00000108741.1",179.782604821099,0.294585709578419,0.146278580713146,2.01386770463754,0.0440234250417438,0.348550682613111,177.187492120893,146.510889458076,149.19519842059,178.505162224562,216.666991715748,210.629894986723,"Not significant","Gm44553"
"1611","ENSMUSG00000041180.13",120.094124052972,0.341288915435769,0.169605382283598,2.01225285919936,0.0441932889636029,0.349678370216664,110.614156930962,114.152656203531,79.9259991538876,128.44815906106,120.540086940451,166.883686027942,"Not significant","Hectd2"
"1612","ENSMUSG00000045962.16",5010.51433507394,0.170838646584844,0.0849388961154464,2.01131230093508,0.044292480012973,0.350245808142287,4875.21654621648,4868.11642518366,4355.07888722961,5141.70424947363,5122.19078302651,5700.77911931374,"Not significant","Wnk1"
"1613","ENSMUSG00000021327.19",670.805846014902,0.215776309395933,0.107308982458806,2.01079447826062,0.0443471696187932,0.350460862449322,654.46709517486,633.682067901492,562.14619404901,683.797552648587,704.93063501884,785.811531296621,"Not significant","Zkscan3"
"1614","ENSMUSG00000046668.9",252.355195920089,0.256434651882489,0.127569122408889,2.01016238914425,0.0444140046473654,0.350554375999979,238.639801526983,215.721555030295,225.568930945416,262.563148668932,292.958185981856,278.679553367049,"Not significant","Cxxc5"
"1615","ENSMUSG00000068854.7",184.471170973961,-0.34761204203139,0.172926580149034,-2.01017126304011,0.0444130657628272,0.350554375999979,186.405338531807,275.044982663626,185.605931368472,178.505162224562,102.230200316585,179.035410738715,"Not significant","Hist2h2be"
"1616","ENSMUSG00000067851.11",1219.74263623524,0.212391498407767,0.105677360113878,2.00981078803345,0.0444512185696028,0.350630992021489,1203.4410592026,1168.4917564141,997.298856109064,1231.5911721737,1261.85635316143,1455.77662035054,"Not significant","Arfgef1"
"1617","ENSMUSG00000030852.17",229.987220621073,-0.262797658053657,0.130785023479344,-2.00938648067119,0.044496162846809,0.350768452571598,241.712416997288,253.472827160597,266.419997179625,216.284032536639,205.986224518492,196.047825333796,"Not significant","Tacc2"
"1618","ENSMUSG00000005763.15",1596.58050430698,-0.169460585557868,0.0843835134401321,-2.00821912538752,0.0446200115266812,0.35079555452932,1773.92333152247,1655.66293485752,1655.35624914274,1430.8747130699,1534.9788286341,1528.68696861518,"Not significant","Cd247"
"1619","ENSMUSG00000020608.7",1350.3349473052,0.206441647676196,0.102824626775953,2.00770626793537,0.0446745141873725,0.35079555452932,1319.1762419174,1306.91308755854,1114.5236548681,1378.9287663908,1380.87061621656,1601.59731687981,"Not significant","Smc6"
"1620","ENSMUSG00000037318.10",2160.47960790146,0.175822919416536,0.0875812962681999,2.00753958788317,0.0446922397862725,0.35079555452932,1979.78856803287,1932.50559714639,2149.12131058231,2343.23443110655,2413.85338657967,2144.37435396099,"Not significant","Traf3ip3"
"1621","ENSMUSG00000038175.10",426.326070880132,-0.253191428744047,0.126102463400451,-2.00782301880981,0.0446621018416035,0.35079555452932,527.465655735607,421.555872121702,455.578195177159,337.176417535284,425.704864004884,390.475420706156,"Not significant","Mylip"
"1622","ENSMUSG00000038500.15",141.949510977559,-0.311935685413334,0.155270225174348,-2.00898585071975,0.0445386343072082,0.35079555452932,146.461337417848,156.398127396964,179.389464767614,135.059461365674,126.64338248174,107.745292435516,"Not significant","Prr3"
"1623","ENSMUSG00000105740.1",15.0843636047713,0.360727549850974,0.17962481813076,2.00822778057528,0.0446190921994894,0.35079555452932,14.3388721947544,8.08955831363607,5.32839994359251,13.2226046092268,24.4131821651546,25.1135644022632,"Not significant","Gm42685"
"1624","ENSMUSG00000113529.1",23.0495205121439,0.386706191298158,0.19259894335085,2.00783132331993,0.0446612190601133,0.35079555452932,19.4598979785952,17.0779564398984,12.4329332017159,25.5007374606517,28.9906538211211,34.8349441708811,"Not significant","Gm47484"
"1625","ENSMUSG00000023143.10",86.2319152366609,-0.338412894850676,0.168633615166901,-2.00679380867059,0.0447716223889918,0.350986390278277,94.2268744226715,99.7712192015116,104.791865557319,76.5022123819551,73.239546495464,68.8597733610441,"Not significant","Nagpa"
"1626","ENSMUSG00000025261.17",5265.31141212275,0.144692654946214,0.0720951937398427,2.00696672608082,0.044753206045008,0.350986390278277,5112.8321425867,5021.81803314275,4841.73941541106,5412.76764396278,5505.17257824237,5697.53865939086,"Not significant","Huwe1"
"1627","ENSMUSG00000031779.3",44.3067565307995,-0.381453178093259,0.190107958332679,-2.00650820427904,0.0448020543113082,0.351009088080053,60.428104249322,46.739670256564,54.1720660931905,29.2786244918594,41.1972449036985,34.024829190163,"Not significant","Ccl22"
"1628","ENSMUSG00000036202.16",1854.15827804261,0.204662719303247,0.102041791870119,2.00567547425809,0.0448908835611688,0.35148900046328,1779.04435730631,1833.63321775751,1527.47465049652,1929.55580118931,1849.29854901046,2205.94309249557,"Not significant","Rif1"
"1629","ENSMUSG00000118577.1",592.27155977589,0.237145972667361,0.118300899651475,2.00459990892726,0.0450058363949616,0.352172741882489,583.796939357856,560.876043078768,471.563395007937,596.90615093081,619.484497440799,721.002332839168,"Not significant",NA
"1630","ENSMUSG00000068747.14",116.718912299498,-0.324546646282919,0.162042889109808,-2.00284411161658,0.0451940234474464,0.353428353916932,122.90461881218,127.635253392925,149.19519842059,108.61425214722,105.281848087229,86.6823029368438,"Not significant","Sort1"
"1631","ENSMUSG00000002458.13",208.86269215359,-0.270394925031227,0.135075744678958,-2.00180221603731,0.0453060075324182,0.354086865736196,246.833442781129,222.912273531305,224.680864288151,173.782803435552,193.779633435915,191.187135449487,"Not significant","Rgs19"
"1632","ENSMUSG00000022641.15",1005.11513714971,0.195488012365658,0.0977467086181888,1.99994470534306,0.0455062350504643,0.355397954965437,1002.69684847604,914.120089440876,880.074057350029,1001.14006327003,1100.11902131728,1132.540743044,"Not significant","Bbx"
"1633","ENSMUSG00000049313.8",458.39434663512,0.263272246250805,0.13165395643792,1.9997290880882,0.0455295254144943,0.355397954965437,429.141960685863,347.851007486351,451.137861890832,479.791652963373,592.019667505,450.4239292793,"Not significant","Sorl1"
"1634","ENSMUSG00000014195.15",1426.27668748913,0.169960944242521,0.085039277120506,1.99861699202447,0.0456498104520398,0.355498102398123,1369.36229459904,1281.745572805,1360.51811893062,1478.09830096,1583.80519296441,1484.13064467568,"Not significant","Dnajc7"
"1635","ENSMUSG00000030016.14",1775.03347153446,0.242077716229703,0.121090570612923,1.99914588728405,0.0455925714458361,0.355498102398123,1735.00353556528,1760.82719293478,1332.09998589813,1811.49683146407,1756.22329200581,2254.54999133866,"Not significant","Zfp638"
"1636","ENSMUSG00000041238.16",360.755583186636,0.244027303373044,0.122082686981232,1.99886904037883,0.0456225252969587,0.355498102398123,336.963496576727,347.851007486351,296.61426352665,384.40000542538,367.723556362642,430.981169742064,"Not significant","Rbbp8"
"1637","ENSMUSG00000073147.3",755.060337412462,0.193215901326458,0.0966766330743418,1.99857913109034,0.0456539102240313,0.355498102398123,722.064635521559,666.040301156037,713.117525784131,783.91155897559,852.935551895091,792.292451142367,"Not significant","5031425E22Rik"
"1638","ENSMUSG00000036478.8",1775.44685622763,0.176264201831641,0.0882254007214161,1.99788496725812,0.0457291327736837,0.355866456328539,1760.60866448448,1576.56503134641,1643.81138259829,1778.44031994101,1992.72599423075,1900.52974476482,"Not significant","Btg1"
"1639","ENSMUSG00000041147.10",265.396582613049,0.304797707055526,0.152582994887396,1.99758634492961,0.0457615248696794,0.355901255347043,196.647390099488,275.943822476253,222.016664316354,347.565606871105,233.451054454291,316.754957460803,"Not significant","Brca2"
"1640","ENSMUSG00000012443.4",249.500476634039,0.264898459511558,0.132646843261637,1.99702045671048,0.0458229607979969,0.355944717423563,222.252519018693,242.686749409082,206.031464485577,277.674696793763,250.235117192835,298.122312904285,"Not significant","Kif11"
"1641","ENSMUSG00000024180.14",45.7186315103935,-0.37549038797106,0.188018531429379,-1.99709244145488,0.0458151418843054,0.355944717423563,58.3796939357856,55.7280683828263,51.5078661213942,34.000983280869,36.619773247732,38.0754040937538,"Not significant","Tmem8"
"1642","ENSMUSG00000030397.10",266.045872629152,-0.274858515118452,0.137684623177111,-1.99629057171393,0.0459023037066634,0.356343888762995,297.019495462769,260.663545661607,326.808529873674,234.228995934875,268.545003816701,209.009665025287,"Not significant","Mark4"
"1643","ENSMUSG00000035242.15",270.70476031282,0.249730190185179,0.12516031836343,1.99528247810966,0.0460120798413496,0.35676154606915,243.760827310824,231.900671657567,255.76319729244,296.564131949801,314.319720376366,281.920013289922,"Not significant","Oaz1"
"1644","ENSMUSG00000085081.1",13.1915831007309,-0.343487388935647,0.172132827794547,-1.99547868548133,0.045990696569273,0.35676154606915,13.3146670379862,23.369835128282,20.4255331171046,13.2226046092268,1.52582388532217,7.2910348264635,"Not significant","Rptoros"
"1645","ENSMUSG00000030921.17",506.017713065022,-0.240682226851836,0.120646961832904,-1.99492986143473,0.0460505301186788,0.356842618494102,568.433862006334,604.020354084827,490.212794810511,449.568556713712,413.498272922307,510.372437852445,"Not significant","Trim30a"
"1646","ENSMUSG00000073725.8",424.361011906474,0.219031419979235,0.109848401070755,1.99394272328237,0.0461583142785549,0.357273440359883,406.609447236963,376.61388149039,383.644795938661,438.234895620089,476.057052220516,465.005998932227,"Not significant","Lmbrd1"
"1647","ENSMUSG00000094255.1",21.7700162998479,-0.356527434861492,0.178808428615183,-1.99390732093944,0.0461621837509004,0.357273440359883,21.5083082921315,24.2686749409082,44.4033328632709,18.8894351560383,18.309886623866,3.24045992287266,"Not significant","Gm25633"
"1648","ENSMUSG00000117037.1",26.912199136248,0.386267339044162,0.193809407838515,1.99302677487156,0.0462585152688642,0.357801756148187,18.435692821827,22.4709953156558,18.6493998025738,34.9454550386709,30.5164777064433,36.4551741323175,"Not significant",""
"1649","ENSMUSG00000024639.5",129.285585997243,0.330170856954103,0.16578948997208,1.99150656057694,0.0464252246865213,0.358438727485819,92.1784641091352,129.432933018177,109.232198843646,172.83833167775,120.540086940451,151.491501394297,"Not significant","Gnaq"
"1650","ENSMUSG00000039219.18",1819.05457591728,0.181409073086188,0.0910828785916844,1.99169235635852,0.0464048228979487,0.358438727485819,1797.48005012814,1722.17708099186,1575.43024998885,1835.10862540912,1911.85732830867,2072.27412067707,"Not significant","Arid4b"
"1651","ENSMUSG00000041733.10",106.832367532618,-0.317449819690359,0.159400914748471,-1.99151818037734,0.0464239485228309,0.358438727485819,121.880413655412,118.646855266662,124.329332017159,91.6137605067858,94.6010808899743,89.9227628597164,"Not significant","Coq5"
"1652","ENSMUSG00000090582.1",49.7506085957918,0.371427555565294,0.186563427362407,1.99089157406924,0.0464928087467694,0.358743240372318,41.9924114274949,42.2454711934328,35.5226662906167,56.6683054681149,56.4554837569201,65.6193134381715,"Not significant","Gm17024"
"1653","ENSMUSG00000064901.1",1159.2672079375,0.217521795963433,0.109282441891235,1.99045511977051,0.0465408232038254,0.35889647512351,1153.25500652096,941.085283819663,1094.098121751,1149.42212924493,1409.86127003768,1207.88143625079,"Not significant","Snora21"
"1654","ENSMUSG00000016427.7",104.950775661491,-0.34564466711774,0.1737027142263,-1.98986336314489,0.0466059891628912,0.359181707291037,106.51733630389,113.253816390905,145.642931791529,100.114006327003,96.1269047752964,68.049658380326,"Not significant","Ndufa1"
"1655","ENSMUSG00000006273.14",490.006349608448,-0.205125543590259,0.103196731010434,-1.98771357950786,0.0468433762070305,0.360048613134845,527.465655735607,534.809688512607,521.2951278148,452.401971987117,445.540574514072,458.525079086482,"Not significant","Atp6v1b2"
"1656","ENSMUSG00000020738.16",80.4212202341749,0.352535813209001,0.177362474081995,1.98765728226154,0.0468496064017336,0.360048613134845,72.71856613054,73.7048646353509,54.1720660931905,87.8358734755781,83.9203136927191,110.175637377671,"Not significant","Sumo2"
"1657","ENSMUSG00000025586.17",20.1312012708603,0.381146572713524,0.191790104302912,1.98731094129623,0.0468879499336191,0.360048613134845,15.3630773515225,13.4825971893935,13.3209998589813,23.6117939450479,27.464829935799,27.5439093444176,"Not significant","Cpeb1"
"1658","ENSMUSG00000037112.16",509.519096934341,0.216741587086573,0.10905982720903,1.9873641159467,0.0468820612339195,0.360048613134845,493.666885562257,474.58742106665,436.04072871732,522.292882064459,543.193303174691,587.333361020671,"Not significant","Sik2"
"1659","ENSMUSG00000046574.8",807.318307749258,-0.247211823831459,0.124326422291789,-1.98840937649813,0.046766432627193,0.360048613134845,829.606176982217,807.158151738355,1015.94825591164,776.355784913174,805.635011450103,609.206465500061,"Not significant","Prr12"
"1660","ENSMUSG00000104713.4",59.4611128990081,0.369380573127487,0.185789226795079,1.98817003278078,0.0467928880549729,0.360048613134845,52.2344629951766,37.7512721303017,52.3959327786597,64.2240795305302,86.9719614633634,63.188968496017,"Not significant","Gbp6"
"1661","ENSMUSG00000013236.17",820.607318738284,-0.226294031028222,0.113991401154479,-1.98518509937037,0.0471238815037939,0.361454212984588,849.066074960812,827.831467428758,994.634656137268,785.800502491193,811.738306991392,654.572904420278,"Not significant","Ptprs"
"1662","ENSMUSG00000038179.13",31.7946340093872,-0.383757485422903,0.193314032791111,-1.98515068917723,0.0471277086357877,0.361454212984588,38.9197959571904,36.8524323176754,42.6271995487401,24.5562657028498,25.9390060504768,21.8731044793905,"Not significant","Slamf7"
"1663","ENSMUSG00000001445.10",150.87270046113,-0.292177872773395,0.147224418291805,-1.98457481553289,0.0471917966194694,0.361728100726624,176.163286964125,173.476083836862,158.96393165051,127.503687303259,128.169206367062,140.960006644961,"Not significant","Mrpl10"
"1664","ENSMUSG00000034171.13",383.278962226737,-0.347505579062993,0.175158008478312,-1.98395484215625,0.0472608743068363,0.362039882685843,456.795499918603,310.998575168676,571.026860621664,309.786736559028,436.385631202139,214.680469890314,"Not significant","Faah"
"1665","ENSMUSG00000026024.14",549.074354667918,0.199522454440719,0.100586442687635,1.98359191467109,0.047301351282241,0.362132327204039,516.199399011157,496.159576569679,511.526394584881,579.905659290376,605.7520824729,584.903016078516,"Not significant","Als2"
"1666","ENSMUSG00000020074.7",1408.91735929153,0.193783605648153,0.0977579077062054,1.98228061744669,0.0474478421241091,0.363035800453793,1427.74198853483,1249.38733955046,1245.06945348612,1378.9287663908,1580.75354519376,1571.62306259324,"Not significant","Ccar1"
"1667","ENSMUSG00000034032.15",240.071578172625,-0.252357252179466,0.127362826951522,-1.9814042936996,0.0475459526421771,0.363413371265853,258.099699505579,261.562385474233,271.748397123218,221.006391325648,218.19281560107,209.819780006005,"Not significant","Rpap1"
